"CUSTOMERID","PHONE","FIRSTNAME","LASTNAME","ADDRESS","ZIPCODE","CITYID","BALANCEDUE"
22265,"2135059397","Carlos","Young","2582 Breckinridge Street","98531",5570,-0.02
22266,"2134353058","Artie","Rich","8577 Longview Drive","07960",3592,0.01
22267,"2138726831","Orville","Freeman","1764 Sugar Grove Road","33310",1082,0.01
22268,"2139789970","Randy","Gilbert","7250 Rebecca Drive","24354",5478,0.01
22269,"2130804169","Cora","Morris","910 Church Street","06759",886,-0.02
22270,"2135633224","Jackie","Garner","5040 Timber Trail","63155",5861,0
22271,"2137108866","Diane","Walden","3783 Trident Place","24018",5419,0
22272,"2131217133","Terri","Johns","5925 Green Ridge Road","38101",5018,0.01
22273,"2138864835","Lessie","Hudson","8258 Countrywood Drive","27215",3233,0.01
22274,"2131936051","Mary","Keith","7231 Plainview Road","94617",543,0.01
22275,"2134629298","Llewellyn","Grimes","7478 Rolling Acres Drive","40361",2132,0.01
22276,"2138527033","Seth","Coffey","5803 S. Main Street","30032",1371,-0.02
22277,"2130986775","Horace","Daniel","1037 Oxford Way","90052",5857,-0.02
22278,"3125930632","Buck","Hopkins","2620 Homewood Blvd.","49431",2836,0
22279,"2134153906","Shermanda","Hagan","3552 Bayview Drive","06101",878,-0.02
22280,"2137698240","Larry","Carter","1429 Locust Street","08069",3628,0
22281,"2132888353","Whitney","Childress","5991 Windsor Park Lane","90052",5857,0
22282,"2133157167","Byron","Ramirez","7884 Small Street","92647",428,0.01
22283,"2137750545","Scott","Ralston","4977 Stones Throw Road","01960",2424,0
22284,"2137267211","Wilmer","Hines","3043 Roseville Road","78767",5065,0
22285,"2137549656","Ada","Keen","4316 Horse Park Lane","94526",335,0
22286,"2130601800","Earl","Matthews","3200 Hatchet Drive","83501",1602,0.01
22287,"2135655721","Louis","Dixon","5967 Peterson Avenue","98101",5664,0.01
22288,"2133810728","Lou Ann","Henson","8009 Flat Rock Road","59715",3210,0
22289,"2131678034","Glen","Miller","5248 Humble Avenue","76522",5113,0
22290,"2133016123","Frank","Cole","8572 Roberts Road","78265",5286,0.01
22291,"2137275095","Darcy","Chung","4306 Market Street","84070",5384,0.01
22292,"2024751109","Carol","Phelps","6654 Plum Springs Road","67209",2067,0
22293,"2134522494","Imelda","Driver","342 Green Ridge Road","06497",942,0
22294,"2139706713","DuJuan","Embry","7749 Williamsburg Drive","29620",4870,0
22295,"7133798103","Milt","Sexton","6345 Stillhouse Road","07204",3661,0
22296,"2138284562","Chai","Porter","1442 Creekwood Avenue","98032",5697,0
22297,"7132166223","Carrie","Wade","5636 Humble Avenue","99210",5590,0.01
22298,"2133939260","Dan","Wheeler","7209 High Point Street","07022",3496,0
22299,"3124966888","Kevin","Perkins","6016 Green Street","30245",1430,0.01
22300,"2133551275","Amy","James","4861 Smallhouse Road","13220",4085,-0.01
22301,"2136826903","Damon","Henson","6024 Happy Hollow Road","55401",5860,0.01
22302,"2136862146","Bert","Knight","6413 Prince Street","32203",1129,0
22303,"2139500273","Luther","Xiong","8201 Gerogetown Drive","20814",2527,0.01
22304,"2138816329","Lori","Latham","1450 West Street","15301",4803,0
22305,"2135083378","Madison","Wells","8671 Westland Street","01853",2370,0
22306,"2137540245","Mike","Fugate","6443 Church Street","48441",6183,0.01
22307,"3120197445","Tommy","Gilliam","8320 Audubon Drive","34986",6416,0
22308,"2130666642","Fred","Tuck","1557 Halltown Road","60478",1674,0
22309,"2138859283","Troy","Latham","65 Broadway Avenue","38101",5018,0.01
22310,"2137026685","Sarah","Hathaway","7362 Peterson Avenue","92109",5858,0
22311,"2138574101","Takao","Pearson","4880 Gerogetown Drive","64024",3064,0.01
22312,"2132369475","Ben","Groves","502 Greensburg Street","27530",3253,0.01
22313,"2138335145","Brandy","Reynolds","5042 Brookdale Road","43216",4178,0
22314,"2136995284","Brian","Mayhew","4770 Orchard Valley Drive","70113",5864,0
22315,"2132947802","Colleen","Underwood","2136 Springhill Avenue","55066",3002,0
22316,"2131993745","Bernice","Sanguinetti","6551 Washington Street","10001",3988,0
22317,"2132594044","Carlos","Hammer","4845 Mason Court","60559",1891,0
22318,"2133562257","Diane","Love","4383 Cherokee Road","06484",930,-0.02
22319,"2137384462","Milt","Goff","5056 Fairview Road","94080",685,0
18757,"2131110362","Sidney","McFarland","5729 Poplar Ridge Road","29607",4940,0
18758,"2138295177","Christine","Guido","2373 Small Street","50701",1587,0
18759,"2137274709","Carly","Hunton","7721 Tick Ridge Road","50021",1527,0.01
18760,"2137327773","Lidia","Galloway","8320 Gin Still Lane","22191",5432,0.01
18761,"2138137043","Peggy","Mahoney","8096 Sandy Valley Road","60045",1757,0.01
18762,"2133401916","Clive","Hunton","6010 Market Street","49855",2839,-0.02
18763,"2136365573","Gary","Clark","58 Blackjack Road","55075",3019,0
18764,"2132168978","Eugene","Lindsey","8671 Boiling Springs Road","08302",3449,0
18765,"2139744829","Aubrey","Hood","2229 Montgomery Drive","97005",4468,-0.02
18766,"2132547694","Brad","Valdez","6199 Roberts Road","95687",718,0
18767,"2131044108","Clive","Franklin","3642 Fairview Road","55401",5860,0.01
18768,"2135102693","Agnes","Wolfe","6790 Chestnut Street","01951",2404,0.01
18769,"2134103568","Candy","Gray","8985 Green Acres Road","48231",2775,0
18770,"2131276916","Ada","Maynard","286 Deerwood Drive","95350",517,0.01
18771,"2131470154","Heather","Morgan","6031 Orange Cemetery Road","84119",5398,0.01
18772,"2131027328","Mark","Hathaway","7025 Sequoia Lane","90052",5857,0
18773,"2134662832","Dewey","McKinney","2974 47th Street","43351",4367,0
18774,"3128435132","Kent","Kennedy","1422 Happy Hollow Road","19899",986,0.01
18775,"2134538500","Adrian","Owens","3611 Meadow Lane","66102",2041,0.01
18776,"2130815069","Brian","Glass","624 High Street","95113",642,0
18777,"2130346927","Ramesh","Murray","406 Cumberland Hills Drive","78265",5286,0
18778,"2130365628","Everett","Drake","4465 Tick Ridge Road","11741",3910,0
18779,"2138403839","Shirley","Queen","4008 S. Main Street","33961",1212,0.01
18780,"3128044302","Gayle","Daniel","7615 Hatchet Drive","29108",4918,0
18781,"2138614092","Arnold","Harvey","2981 Garden Street","48080",2879,0
18782,"2138168861","Francis","Harrison","8712 Bayview Drive","10702",4127,0
18783,"2138726256","Faye","Williams","7823 Buchanan Circle","50010",1525,0
18784,"2136016802","Randy","Kinser","1832 Hidden Point Drive","80202",784,0
18785,"2131606800","Evelyn","Jernigan","166 Garden Street","45177",4390,0
18786,"2136269202","Shermanda","Henderson","7068 Hot Springs Avenue","07102",3600,0.01
18787,"2138502662","Melinda","Gibson","3561 Brookdale Road","90266",497,0
18788,"3128042177","Patricia","Fields","3328 Hazel Path","42164",2141,0.01
18789,"2137356116","Marc","Lee","1034 Airport Road","21234",2632,0
18790,"2135711779","Shatika","Oliver","6389 Fairview Road","77520",5070,0.01
18791,"2131615550","Guy","Francis","3658 S. Main Street","46802",1936,0.01
18792,"2130830760","Beth","London","7043 Payne Road","30077",1455,0
18793,"2134033780","Randy","Vincent","6511 Circle Drive","06107",956,0
18794,"2136313143","Debbie","Hull","8144 Woodland Drive","86430",164,0
18795,"2135210598","Arturo","Gray","244 Bayview Drive","84403",5387,0
18796,"2130354355","Bart","Perez","3220 Happy Hollow Road","91205",404,0.01
18797,"2130431986","Bill","Day","2097 Westland Street","92690",516,0
18798,"2134395824","Rhonda","Newman","5273 Blackjack Road","63011",3036,0.01
18799,"2130643167","Leland","Fugate","981 N. Main Street","46304",1920,0
18800,"2131082035","Harry","Hoffman","6267 Southern Drive","20783",2515,0.01
18801,"2134894364","Jennifer","Bowe","6436 Pleasant Valley Drive","92109",5858,0
18802,"2139494564","James","Madden","594 19th Avenue","92109",5858,0
18803,"2132155797","Asao","Hinton","2060 Girkin Road","96768",1508,0.01
18804,"2136559724","Carlos","Childress","5463 Happy Hollow Road","19104",4739,0.01
18805,"2135150308","Archie","Pardue","6936 Volunteer Drive","19074",4724,0
18806,"2138474157","Cal","Lee","8492 Buchanan Circle","02860",4853,0.01
18807,"2133500190","Floyd","Cash","58 Union Road","25401",5825,0
18808,"2132966519","Theresa","Nash","2187 Cave Springs Road","30301",1368,0
18809,"2132655022","Hoyt","Gray","212 Cottontail Circle","61801",1875,0
18810,"2134066648","Stella","Smith","5141 Pleasant Ridge Road","48231",2775,0.01
18811,"2131655651","Brad","Turner","5873 Cardinal Lane","20755",2571,0.01
18812,"2024508900","Derek","Hoffman","4275 Sanders Ferry Road","60601",5866,0
18813,"2131854390","Leon","Logan","1007 Summers Road","07041",3583,0
18814,"2134416137","Avery","Vaughn","6232 Sunnyhill Trace","92025",373,0
18815,"2139107007","Sherri","Cartwright","3520 Gerogetown Drive","98444",5646,0.01
18816,"2023792134","Chan","Crowe","3627 Mud River Valley Road","37401",4969,0
18817,"3128022235","Shermanda","Mann","8768 Front Street","95965",703,0
18818,"2139559419","Kaye","Petty","4070 Green Street","07440",3631,0
18819,"2133118235","William","Ramsey","240 15th Street","43228",4250,0.01
18820,"2139759797","Martha","Lindsey","2539 Payne Road","63019",6075,0
18821,"2138614527","Gayle","Gilliam","1434 Roberts Road","08110",3629,-0.02
18822,"2133799674","Bert","Rich","8753 Executive Park Drive","95113",642,0.02
18823,"2130771536","Terry","Hurt","565 Hillsdale Drive","90052",5857,0
18824,"2134043408","Joe","Soy","2851 Garden Street","49829",2782,0
18825,"2135921073","Helen","Farmer","2643 Meadowlake Drive","06101",878,0.01
18826,"2136817512","Linda","Poston","3405 Camino Circle","10001",3988,0
18827,"2139175774","June","Gamble","6352 Sequoia Lane","64108",3083,0
18828,"2131327940","Rita","Lawrence","5278 Mud River Valley Road","02904",5900,0.01
18829,"8059565701","Aubrey","Underwood","2246 Roseville Road","23503",5488,0.01
18830,"2137629986","Tony","Brown","4920 MacBeth Lane","90274",598,0
18831,"2139965050","Owen","Page","2197 Boiling Springs Road","82001",5841,0
18832,"2137025234","Guy","Kinser","8380 Harbor Drive","94142",639,0
18833,"2130398354","Rhonda","Vaughn","737 Horse Park Lane","08302",3449,0
18834,"2137738356","Claudia","Tuck","7266 West Street","84601",5377,0.01
18835,"2134312626","William","Foster","83 Tyler Court","23434",5511,0
18836,"2130205446","Angela","Hester","1703 Roberts Road","64050",3078,-0.02
18837,"2134937535","Ramesh","Henderson","5342 Peach Tree Lane","95113",642,0
18838,"2130343800","Elaine","Cole","2406 Club Circle","60457",1736,0
18839,"2135074251","Kimberly","Zeller","2710 Carrington Road","27288",3245,-0.01
18840,"2137709582","Keith","Dennison","8037 Happy Hollow Road","70601",2197,0
18841,"2130726782","Travis","Parrish","4196 Hazelwood Drive","94063",605,0
18842,"3126373238","Courtney","Edmunds","93 Cardinal Lane","45239",4289,0
18843,"2138680056","Dee","Knight","1216 Poplar Ridge Road","18505",4766,0
18844,"2134557925","Faye","Hull","2345 Windsor Park Lane","36545",56,0
18845,"2133440722","John","Scott","418 Clearview Street","01810",2262,0
18846,"2138105643","Glen","McKinney","3070 Roberts Road","08037",3520,0
18847,"2138663038","Roberta","DeVore","2181 Sunnyhill Trace","44691",4392,0
18848,"2134331889","Nathan","Groves","3333 Cline Avenue","77501",5254,0
18849,"2133364201","Daphne","Gillespie","8367 White Oak Court","48072",2753,0
18850,"2132284452","Lana","Jackson","5929 Mason Court","63130",3139,0.01
18851,"2134726081","David","Nelson","3489 Edgewood Drive","44011",4138,0
18852,"2135215380","Phyllis","Thompson","1703 Hot Springs Avenue","10566",4023,0
18853,"2133620145","John","Mitchell","8867 West Street","17948",4688,0
18854,"2132217004","Gilbert","Hooks","4966 Kennedy Drive","93638",494,0
18855,"2137889580","Llewellyn","Hansen","2491 Johnson Drive","98101",5664,0
18856,"2138014721","Ada","Parrish","7338 Trail East Drive","73125",4439,0
18857,"2130268712","Elinore","Morgan","1278 Pebble Creek Drive","92109",5858,0
18858,"2132306123","Elizabeth","Islas","1247 Rocky Mound Road","92354",480,0.01
18859,"3125124352","Seth","McDougal","4924 Cave Springs Road","33055",1099,0
18860,"2139590887","Basil","Taylor","1022 Hillsdale Drive","79105",5057,-0.02
18861,"3124896153","Candy","Denton","7006 Choctaw Way","48231",2775,-0.01
18862,"2134310334","Barbara","Hull","2873 Brookdale Road","75180",5068,0
18863,"2130507825","Gil","Dillard","1596 Deerwood Drive","94142",639,0
18864,"2132523845","Anissa","Rippy","6222 Locust Street","14225",3834,0
20485,"7131723151","Jennifer","Yates","2769 Horseshoe Road","83642",1603,0
20486,"2137571226","Marion","North","2138 High Point Street","62220",1628,0.01
20487,"8055260596","Dawn","Sims","525 Rebecca Drive","20832",2627,0
20488,"2131881833","Emmitt","Haynes","3617 Williamsburg Drive","10001",3988,0
20489,"2136384844","Kent","Wolfe","3053 Green Acres Road","45217",4328,0.01
20490,"2135234340","Tracy","Cummings","8480 Cardinal Lane","90292",501,0
20491,"2132164885","Greg","Ervin","8206 Trail East Drive","71103",2234,0
20492,"2130151908","Rosie","Mayes","3901 Countrywood Drive","78219",5204,0.01
20493,"2136193639","David","Combs","3540 Lovers Lane","92502",614,0.02
20494,"2135242503","David","Rainwaters","3913 Shoreside Drive","",4493,0
20495,"2135242873","Adam","Guido","4811 Plank Road","90052",5857,0.01
20496,"2131305392","Augustin","McDougal","8113 Meadow Lane","69101",3352,0.01
20497,"2130850711","Mark","Hathaway","284 Poplar Ridge Road","93535",460,0
20498,"2133011593","Brad","Goff","6587 Lake Terrace Drive","10566",4023,-0.02
20499,"2137348661","Kimberly","Sadler","3219 Trident Place","98166",5695,0
20500,"3126794314","Greg","Justice","2172 Meadowlake Drive","44094",4387,0
20501,"2133745492","Eugene","Samuels","4322 Flat Rock Road","54143",5748,-0.02
20502,"2130016651","Mary","James","3131 Carrington Road","22306",5462,-0.02
20503,"2133181733","Jing","Mason","661 Dixie Way","35209",51,0
20504,"2134572230","Sean","Maynard","5967 Cumberland Hills Drive","93030",560,0
20505,"2139426958","Alvie","England","4021 Stones Throw Road","63155",5861,0
20506,"2139031168","Thomas","Hagan","7520 Cave Springs Road","07095",3727,0.01
20507,"2134757790","Doris","York","1361 Ridge Top Road","06492",952,0.01
20508,"2136417488","Simon","Abbott","582 Wildwood Street","75221",5121,0.01
20509,"2139959030","Dan","Powell","8741 Sandy Valley Road","44137",4261,0.01
20510,"2132856466","Owen","Groves","7948 Longview Drive","44125",4217,0.01
20511,"2136804492","Asao","Huffman","3713 Deerwood Drive","01853",2370,0.01
20512,"2137464247","Susan","Dixon","5527 Cave Springs Road","54701",5912,0
20513,"2133041145","Ronald","Soto","1927 Elementary Drive","60601",5866,0
20514,"2132976819","Claudia","Clark","8092 Johnson Drive","92670",584,0.01
20515,"2131163972","Tony","McDonald","7397 Front Street","90069",739,0.01
20516,"2130751660","Vivian","Moseley","61 Cherokee Road","30087",1441,0
20517,"2132493612","Dorothy","Kajka","8265 Chestnut Street","63137",3037,0
20518,"2132713184","William","Hill","3861 Crosby Drive","24022",5501,0.01
20519,"2134409363","Mildred","Johns","4164 Brookview Drive","07410",3494,0.01
20520,"2133835538","Kevin","Garrett","5077 College Street","85026",197,0.01
20521,"2133714506","Elvis","Jennings","5688 Bayview Drive","90052",5857,0
20522,"2138391296","Carol","Keith","4890 Southern Drive","87101",3734,0.01
20523,"2139872321","Diane","Collins","6836 White Oak Court","73533",4416,0.01
20524,"2138210226","Sandy","Pace","7229 River Street","90052",5857,0
20525,"2132252420","Peggy","Cole","7024 Trident Place","58201",3323,-0.02
20526,"2130679354","Whitney","Aldrich","5969 Brown Street","33010",1112,0.01
20527,"2136292782","Yath","Montgomery","3188 Breeder Road","70458",2235,-0.02
20528,"2139290013","Gina","Proctor","1852 Woodvale Drive","97031",6206,0.01
20529,"2138658669","Arnold","Dean","6810 Cave Springs Road","85026",197,0
20530,"2133365874","Cal","Fowler","2949 Virginia Street","63033",3068,0.01
20531,"2139140409","Vern","Petty","2968 19th Avenue","30074",1452,0.01
20532,"2136222462","Ruby","Hammer","5702 Hazelwood Drive","11030",3954,0
20533,"2134648066","Hank","Davis","4528 Airport Road","37202",5025,-0.02
20534,"8056532283","Todd","Kelly","8659 Sterling Road","01842",2361,0
20535,"3129837971","Rufus","Mitchell","5046 Cumberland Hills Drive","19104",4739,0
20536,"2132842425","Christina","Simpson","983 Indian Lake Road","47401",5865,-0.02
20537,"2139955467","Sarah","Minor","7852 19th Avenue","19104",4739,0
20538,"3122496889","Anthony","Poole","4869 Cave Springs Road","59401",3212,0.01
20539,"2136196230","Mike","Holder","6655 Fairways Drive","44101",4175,0.01
20540,"2135961679","Wilma","Givens","2435 Pepper Street","43216",4178,0
20541,"2133509895","Chelsea","Reasoner","8527 Pepper Street","48640",2845,0.01
20542,"2130580795","Fannie","Johns","6877 Lovers Lane","95762",362,-0.02
20543,"2136433827","Joyce","Glass","8002 High Point Street","78363",5202,0
20544,"2135209333","Vicky","Riddle","6376 Southern Hills Court","78469",5114,0
20545,"3127887520","Nancy","Guerra","3388 Cumberland Hills Drive","16108",4716,0
20546,"2136707358","Lee","Davis","4798 Pebble Creek Drive","43551",4315,0
20547,"2139281453","Orville","Haynes","7782 Woodvale Drive","95814",627,0
